Name,Longitude,Latitude,Elevation_ft,Date,ppt_in
Location 15,-121.6931,38.075,3,6/30/2017,0
Location 15,-121.6931,38.075,3,7/1/2017,0
Location 15,-121.6931,38.075,3,7/2/2017,0
Location 15,-121.6931,38.075,3,7/3/2017,0
Location 15,-121.6931,38.075,3,7/4/2017,0
Location 15,-121.6931,38.075,3,7/5/2017,0
Location 15,-121.6931,38.075,3,7/6/2017,0
Location 15,-121.6931,38.075,3,7/7/2017,0
Location 15,-121.6931,38.075,3,7/8/2017,0
Location 15,-121.6931,38.075,3,7/9/2017,0
Location 15,-121.6931,38.075,3,7/10/2017,0
Location 15,-121.6931,38.075,3,7/11/2017,0
Location 15,-121.6931,38.075,3,7/12/2017,0
Location 15,-121.6931,38.075,3,7/13/2017,0
Location 15,-121.6931,38.075,3,7/14/2017,0
Location 15,-121.6931,38.075,3,7/15/2017,0
Location 15,-121.6931,38.075,3,7/16/2017,0
Location 15,-121.6931,38.075,3,7/17/2017,0
Location 15,-121.6931,38.075,3,7/18/2017,0
Location 15,-121.6931,38.075,3,7/19/2017,0
Location 15,-121.6931,38.075,3,7/20/2017,0
Location 15,-121.6931,38.075,3,7/21/2017,0
Location 15,-121.6931,38.075,3,7/22/2017,0
Location 15,-121.6931,38.075,3,7/23/2017,0
Location 15,-121.6931,38.075,3,7/24/2017,0
Location 15,-121.6931,38.075,3,7/25/2017,0
Location 15,-121.6931,38.075,3,7/26/2017,0
Location 15,-121.6931,38.075,3,7/27/2017,0
Location 15,-121.6931,38.075,3,7/28/2017,0
Location 15,-121.6931,38.075,3,7/29/2017,0
Location 15,-121.6931,38.075,3,7/30/2017,0
Location 15,-121.6931,38.075,3,7/31/2017,0
Location 15,-121.6931,38.075,3,8/1/2017,0
Location 15,-121.6931,38.075,3,8/2/2017,0
Location 15,-121.6931,38.075,3,8/3/2017,0
Location 15,-121.6931,38.075,3,8/4/2017,0
Location 15,-121.6931,38.075,3,8/5/2017,0
Location 15,-121.6931,38.075,3,8/6/2017,0
Location 15,-121.6931,38.075,3,8/7/2017,0
Location 15,-121.6931,38.075,3,8/8/2017,0
Location 15,-121.6931,38.075,3,8/9/2017,0
Location 15,-121.6931,38.075,3,8/10/2017,0
Location 15,-121.6931,38.075,3,8/11/2017,0
Location 15,-121.6931,38.075,3,8/12/2017,0
Location 15,-121.6931,38.075,3,8/13/2017,0
Location 15,-121.6931,38.075,3,8/14/2017,0
Location 15,-121.6931,38.075,3,8/15/2017,0
Location 15,-121.6931,38.075,3,8/16/2017,0
Location 15,-121.6931,38.075,3,8/17/2017,0
Location 15,-121.6931,38.075,3,8/18/2017,0
Location 15,-121.6931,38.075,3,8/19/2017,0
Location 15,-121.6931,38.075,3,8/20/2017,0
Location 15,-121.6931,38.075,3,8/21/2017,0
Location 15,-121.6931,38.075,3,8/22/2017,0
Location 15,-121.6931,38.075,3,8/23/2017,0
Location 15,-121.6931,38.075,3,8/24/2017,0
Location 15,-121.6931,38.075,3,8/25/2017,0
Location 15,-121.6931,38.075,3,8/26/2017,0
Location 15,-121.6931,38.075,3,8/27/2017,0
Location 15,-121.6931,38.075,3,8/28/2017,0
Location 15,-121.6931,38.075,3,8/29/2017,0
Location 15,-121.6931,38.075,3,8/30/2017,0
Location 15,-121.6931,38.075,3,8/31/2017,0
Location 15,-121.6931,38.075,3,9/1/2017,0
Location 15,-121.6931,38.075,3,9/2/2017,0
Location 15,-121.6931,38.075,3,9/3/2017,0
Location 15,-121.6931,38.075,3,9/4/2017,0
Location 15,-121.6931,38.075,3,9/5/2017,0
Location 15,-121.6931,38.075,3,9/6/2017,0
Location 15,-121.6931,38.075,3,9/7/2017,0
Location 15,-121.6931,38.075,3,9/8/2017,0
Location 15,-121.6931,38.075,3,9/9/2017,0
Location 15,-121.6931,38.075,3,9/10/2017,0
Location 15,-121.6931,38.075,3,9/11/2017,0
Location 15,-121.6931,38.075,3,9/12/2017,0
Location 15,-121.6931,38.075,3,9/13/2017,0
Location 15,-121.6931,38.075,3,9/14/2017,0
Location 15,-121.6931,38.075,3,9/15/2017,0
Location 15,-121.6931,38.075,3,9/16/2017,0
Location 15,-121.6931,38.075,3,9/17/2017,0
Location 15,-121.6931,38.075,3,9/18/2017,0
Location 15,-121.6931,38.075,3,9/19/2017,0
Location 15,-121.6931,38.075,3,9/20/2017,0
Location 15,-121.6931,38.075,3,9/21/2017,0
Location 15,-121.6931,38.075,3,9/22/2017,0
Location 15,-121.6931,38.075,3,9/23/2017,0
Location 15,-121.6931,38.075,3,9/24/2017,0
Location 15,-121.6931,38.075,3,9/25/2017,0
Location 15,-121.6931,38.075,3,9/26/2017,0
Location 15,-121.6931,38.075,3,9/27/2017,0
Location 15,-121.6931,38.075,3,9/28/2017,0
Location 15,-121.6931,38.075,3,9/29/2017,0
Location 15,-121.6931,38.075,3,9/30/2017,0
,,,,,
Location 16,-121.5931,38.075,0,10/1/2016,0
Location 16,-121.5931,38.075,0,10/2/2016,0
Location 16,-121.5931,38.075,0,10/3/2016,0.01
Location 16,-121.5931,38.075,0,10/4/2016,0
Location 16,-121.5931,38.075,0,10/5/2016,0
Location 16,-121.5931,38.075,0,10/6/2016,0
Location 16,-121.5931,38.075,0,10/7/2016,0
Location 16,-121.5931,38.075,0,10/8/2016,0
Location 16,-121.5931,38.075,0,10/9/2016,0
Location 16,-121.5931,38.075,0,10/10/2016,0
Location 16,-121.5931,38.075,0,10/11/2016,0
Location 16,-121.5931,38.075,0,10/12/2016,0
Location 16,-121.5931,38.075,0,10/13/2016,0
Location 16,-121.5931,38.075,0,10/14/2016,0
Location 16,-121.5931,38.075,0,10/15/2016,0.59
Location 16,-121.5931,38.075,0,10/16/2016,0.45
Location 16,-121.5931,38.075,0,10/17/2016,1.22
Location 16,-121.5931,38.075,0,10/18/2016,0
Location 16,-121.5931,38.075,0,10/19/2016,0
Location 16,-121.5931,38.075,0,10/20/2016,0
Location 16,-121.5931,38.075,0,10/21/2016,0
Location 16,-121.5931,38.075,0,10/22/2016,0
Location 16,-121.5931,38.075,0,10/23/2016,0
Location 16,-121.5931,38.075,0,10/24/2016,0
Location 16,-121.5931,38.075,0,10/25/2016,0.07
Location 16,-121.5931,38.075,0,10/26/2016,0.03
Location 16,-121.5931,38.075,0,10/27/2016,0
Location 16,-121.5931,38.075,0,10/28/2016,0.87
Location 16,-121.5931,38.075,0,10/29/2016,0.3
Location 16,-121.5931,38.075,0,10/30/2016,0
Location 16,-121.5931,38.075,0,10/31/2016,0.34
Location 16,-121.5931,38.075,0,11/1/2016,0.07
Location 16,-121.5931,38.075,0,11/2/2016,0.01
Location 16,-121.5931,38.075,0,11/3/2016,0
Location 16,-121.5931,38.075,0,11/4/2016,0
Location 16,-121.5931,38.075,0,11/5/2016,0
Location 16,-121.5931,38.075,0,11/6/2016,0
Location 16,-121.5931,38.075,0,11/7/2016,0
Location 16,-121.5931,38.075,0,11/8/2016,0
Location 16,-121.5931,38.075,0,11/9/2016,0
Location 16,-121.5931,38.075,0,11/10/2016,0
Location 16,-121.5931,38.075,0,11/11/2016,0
Location 16,-121.5931,38.075,0,11/12/2016,0
Location 16,-121.5931,38.075,0,11/13/2016,0
Location 16,-121.5931,38.075,0,11/14/2016,0
Location 16,-121.5931,38.075,0,11/15/2016,0
Location 16,-121.5931,38.075,0,11/16/2016,0
Location 16,-121.5931,38.075,0,11/17/2016,0
Location 16,-121.5931,38.075,0,11/18/2016,0
Location 16,-121.5931,38.075,0,11/19/2016,0
Location 16,-121.5931,38.075,0,11/20/2016,0.43
Location 16,-121.5931,38.075,0,11/21/2016,0.23
Location 16,-121.5931,38.075,0,11/22/2016,0
Location 16,-121.5931,38.075,0,11/23/2016,0.1
Location 16,-121.5931,38.075,0,11/24/2016,0
Location 16,-121.5931,38.075,0,11/25/2016,0
Location 16,-121.5931,38.075,0,11/26/2016,0
Location 16,-121.5931,38.075,0,11/27/2016,0.44
Location 16,-121.5931,38.075,0,11/28/2016,0.05
Location 16,-121.5931,38.075,0,11/29/2016,0.01
Location 16,-121.5931,38.075,0,11/30/2016,0
Location 16,-121.5931,38.075,0,12/1/2016,0
Location 16,-121.5931,38.075,0,12/2/2016,0
Location 16,-121.5931,38.075,0,12/3/2016,0
Location 16,-121.5931,38.075,0,12/4/2016,0
Location 16,-121.5931,38.075,0,12/5/2016,0
Location 16,-121.5931,38.075,0,12/6/2016,0
Location 16,-121.5931,38.075,0,12/7/2016,0
Location 16,-121.5931,38.075,0,12/8/2016,0.28
Location 16,-121.5931,38.075,0,12/9/2016,0.09
Location 16,-121.5931,38.075,0,12/10/2016,0.07
Location 16,-121.5931,38.075,0,12/11/2016,0.34
Location 16,-121.5931,38.075,0,12/12/2016,0
Location 16,-121.5931,38.075,0,12/13/2016,0
Location 16,-121.5931,38.075,0,12/14/2016,0.02
Location 16,-121.5931,38.075,0,12/15/2016,0
Location 16,-121.5931,38.075,0,12/16/2016,0.92
Location 16,-121.5931,38.075,0,12/17/2016,0
Location 16,-121.5931,38.075,0,12/18/2016,0
Location 16,-121.5931,38.075,0,12/19/2016,0
Location 16,-121.5931,38.075,0,12/20/2016,0
Location 16,-121.5931,38.075,0,12/21/2016,0
Location 16,-121.5931,38.075,0,12/22/2016,0
Location 16,-121.5931,38.075,0,12/23/2016,0.11
Location 16,-121.5931,38.075,0,12/24/2016,0.51
Location 16,-121.5931,38.075,0,12/25/2016,0
Location 16,-121.5931,38.075,0,12/26/2016,0
Location 16,-121.5931,38.075,0,12/27/2016,0
Location 16,-121.5931,38.075,0,12/28/2016,0
Location 16,-121.5931,38.075,0,12/29/2016,0
Location 16,-121.5931,38.075,0,12/30/2016,0
Location 16,-121.5931,38.075,0,12/31/2016,0.02
Location 16,-121.5931,38.075,0,1/1/2017,0.04
Location 16,-121.5931,38.075,0,1/2/2017,0.02
Location 16,-121.5931,38.075,0,1/3/2017,0.17
Location 16,-121.5931,38.075,0,1/4/2017,0.83
Location 16,-121.5931,38.075,0,1/5/2017,0.53
Location 16,-121.5931,38.075,0,1/6/2017,0
Location 16,-121.5931,38.075,0,1/7/2017,0.23
Location 16,-121.5931,38.075,0,1/8/2017,1.06
Location 16,-121.5931,38.075,0,1/9/2017,0.86
Location 16,-121.5931,38.075,0,1/10/2017,0.51
Location 16,-121.5931,38.075,0,1/11/2017,1.67
Location 16,-121.5931,38.075,0,1/12/2017,0.1
Location 16,-121.5931,38.075,0,1/13/2017,0.12
Location 16,-121.5931,38.075,0,1/14/2017,0
Location 16,-121.5931,38.075,0,1/15/2017,0
Location 16,-121.5931,38.075,0,1/16/2017,0
Location 16,-121.5931,38.075,0,1/17/2017,0
Location 16,-121.5931,38.075,0,1/18/2017,0.11
Location 16,-121.5931,38.075,0,1/19/2017,0.82
Location 16,-121.5931,38.075,0,1/20/2017,0.56
Location 16,-121.5931,38.075,0,1/21/2017,0.36
Location 16,-121.5931,38.075,0,1/22/2017,0.36
Location 16,-121.5931,38.075,0,1/23/2017,0.62
Location 16,-121.5931,38.075,0,1/24/2017,0.08
Location 16,-121.5931,38.075,0,1/25/2017,0
Location 16,-121.5931,38.075,0,1/26/2017,0
Location 16,-121.5931,38.075,0,1/27/2017,0
Location 16,-121.5931,38.075,0,1/28/2017,0
Location 16,-121.5931,38.075,0,1/29/2017,0
Location 16,-121.5931,38.075,0,1/30/2017,0
Location 16,-121.5931,38.075,0,1/31/2017,0
Location 16,-121.5931,38.075,0,2/1/2017,0
Location 16,-121.5931,38.075,0,2/2/2017,0.16
Location 16,-121.5931,38.075,0,2/3/2017,0.16
Location 16,-121.5931,38.075,0,2/4/2017,0.36
Location 16,-121.5931,38.075,0,2/5/2017,0.02
Location 16,-121.5931,38.075,0,2/6/2017,0.28
Location 16,-121.5931,38.075,0,2/7/2017,1.06
Location 16,-121.5931,38.075,0,2/8/2017,0.48
Location 16,-121.5931,38.075,0,2/9/2017,0.21
Location 16,-121.5931,38.075,0,2/10/2017,1.04
Location 16,-121.5931,38.075,0,2/11/2017,0.14
Location 16,-121.5931,38.075,0,2/12/2017,0
Location 16,-121.5931,38.075,0,2/13/2017,0
Location 16,-121.5931,38.075,0,2/14/2017,0
Location 16,-121.5931,38.075,0,2/15/2017,0
Location 16,-121.5931,38.075,0,2/16/2017,0.04
Location 16,-121.5931,38.075,0,2/17/2017,0.19
Location 16,-121.5931,38.075,0,2/18/2017,0.12
Location 16,-121.5931,38.075,0,2/19/2017,0.09
Location 16,-121.5931,38.075,0,2/20/2017,0.68
Location 16,-121.5931,38.075,0,2/21/2017,1
Location 16,-121.5931,38.075,0,2/22/2017,0.25
Location 16,-121.5931,38.075,0,2/23/2017,0
Location 16,-121.5931,38.075,0,2/24/2017,0
Location 16,-121.5931,38.075,0,2/25/2017,0
Location 16,-121.5931,38.075,0,2/26/2017,0
Location 16,-121.5931,38.075,0,2/27/2017,0.01
Location 16,-121.5931,38.075,0,2/28/2017,0
Location 16,-121.5931,38.075,0,3/1/2017,0
Location 16,-121.5931,38.075,0,3/2/2017,0
Location 16,-121.5931,38.075,0,3/3/2017,0
Location 16,-121.5931,38.075,0,3/4/2017,0
Location 16,-121.5931,38.075,0,3/5/2017,0.22
Location 16,-121.5931,38.075,0,3/6/2017,0.1
Location 16,-121.5931,38.075,0,3/7/2017,0.03
Location 16,-121.5931,38.075,0,3/8/2017,0
Location 16,-121.5931,38.075,0,3/9/2017,0
Location 16,-121.5931,38.075,0,3/10/2017,0
Location 16,-121.5931,38.075,0,3/11/2017,0
Location 16,-121.5931,38.075,0,3/12/2017,0
Location 16,-121.5931,38.075,0,3/13/2017,0
Location 16,-121.5931,38.075,0,3/14/2017,0
Location 16,-121.5931,38.075,0,3/15/2017,0
Location 16,-121.5931,38.075,0,3/16/2017,0
Location 16,-121.5931,38.075,0,3/17/2017,0
Location 16,-121.5931,38.075,0,3/18/2017,0
Location 16,-121.5931,38.075,0,3/19/2017,0
Location 16,-121.5931,38.075,0,3/20/2017,0
Location 16,-121.5931,38.075,0,3/21/2017,0.43
Location 16,-121.5931,38.075,0,3/22/2017,0.79
Location 16,-121.5931,38.075,0,3/23/2017,0.21
Location 16,-121.5931,38.075,0,3/24/2017,0.02
Location 16,-121.5931,38.075,0,3/25/2017,0.21
Location 16,-121.5931,38.075,0,3/26/2017,0
Location 16,-121.5931,38.075,0,3/27/2017,0.04
Location 16,-121.5931,38.075,0,3/28/2017,0
Location 16,-121.5931,38.075,0,3/29/2017,0
Location 16,-121.5931,38.075,0,3/30/2017,0
Location 16,-121.5931,38.075,0,3/31/2017,0
Location 16,-121.5931,38.075,0,4/1/2017,0
Location 16,-121.5931,38.075,0,4/2/2017,0
Location 16,-121.5931,38.075,0,4/3/2017,0
Location 16,-121.5931,38.075,0,4/4/2017,0
Location 16,-121.5931,38.075,0,4/5/2017,0
Location 16,-121.5931,38.075,0,4/6/2017,0
Location 16,-121.5931,38.075,0,4/7/2017,0.76
Location 16,-121.5931,38.075,0,4/8/2017,0.4
Location 16,-121.5931,38.075,0,4/9/2017,0.21
Location 16,-121.5931,38.075,0,4/10/2017,0
Location 16,-121.5931,38.075,0,4/11/2017,0
Location 16,-121.5931,38.075,0,4/12/2017,0
Location 16,-121.5931,38.075,0,4/13/2017,0.15
Location 16,-121.5931,38.075,0,4/14/2017,0.09
Location 16,-121.5931,38.075,0,4/15/2017,0
Location 16,-121.5931,38.075,0,4/16/2017,0
Location 16,-121.5931,38.075,0,4/17/2017,0.33
Location 16,-121.5931,38.075,0,4/18/2017,0.26
Location 16,-121.5931,38.075,0,4/19/2017,0
Location 16,-121.5931,38.075,0,4/20/2017,0.1
Location 16,-121.5931,38.075,0,4/21/2017,0
Location 16,-121.5931,38.075,0,4/22/2017,0
Location 16,-121.5931,38.075,0,4/23/2017,0
Location 16,-121.5931,38.075,0,4/24/2017,0
Location 16,-121.5931,38.075,0,4/25/2017,0
Location 16,-121.5931,38.075,0,4/26/2017,0
Location 16,-121.5931,38.075,0,4/27/2017,0
Location 16,-121.5931,38.075,0,4/28/2017,0
Location 16,-121.5931,38.075,0,4/29/2017,0
Location 16,-121.5931,38.075,0,4/30/2017,0
Location 16,-121.5931,38.075,0,5/1/2017,0
Location 16,-121.5931,38.075,0,5/2/2017,0
Location 16,-121.5931,38.075,0,5/3/2017,0
Location 16,-121.5931,38.075,0,5/4/2017,0
Location 16,-121.5931,38.075,0,5/5/2017,0
Location 16,-121.5931,38.075,0,5/6/2017,0
Location 16,-121.5931,38.075,0,5/7/2017,0
Location 16,-121.5931,38.075,0,5/8/2017,0
Location 16,-121.5931,38.075,0,5/9/2017,0
Location 16,-121.5931,38.075,0,5/10/2017,0
Location 16,-121.5931,38.075,0,5/11/2017,0
Location 16,-121.5931,38.075,0,5/12/2017,0
Location 16,-121.5931,38.075,0,5/13/2017,0
Location 16,-121.5931,38.075,0,5/14/2017,0
Location 16,-121.5931,38.075,0,5/15/2017,0
Location 16,-121.5931,38.075,0,5/16/2017,0
Location 16,-121.5931,38.075,0,5/17/2017,0
Location 16,-121.5931,38.075,0,5/18/2017,0
Location 16,-121.5931,38.075,0,5/19/2017,0
Location 16,-121.5931,38.075,0,5/20/2017,0
Location 16,-121.5931,38.075,0,5/21/2017,0
Location 16,-121.5931,38.075,0,5/22/2017,0
Location 16,-121.5931,38.075,0,5/23/2017,0
Location 16,-121.5931,38.075,0,5/24/2017,0
Location 16,-121.5931,38.075,0,5/25/2017,0
Location 16,-121.5931,38.075,0,5/26/2017,0
Location 16,-121.5931,38.075,0,5/27/2017,0
Location 16,-121.5931,38.075,0,5/28/2017,0
Location 16,-121.5931,38.075,0,5/29/2017,0
Location 16,-121.5931,38.075,0,5/30/2017,0
Location 16,-121.5931,38.075,0,5/31/2017,0.06
Location 16,-121.5931,38.075,0,6/1/2017,0.01
Location 16,-121.5931,38.075,0,6/2/2017,0
Location 16,-121.5931,38.075,0,6/3/2017,0
Location 16,-121.5931,38.075,0,6/4/2017,0
Location 16,-121.5931,38.075,0,6/5/2017,0
Location 16,-121.5931,38.075,0,6/6/2017,0
Location 16,-121.5931,38.075,0,6/7/2017,0
Location 16,-121.5931,38.075,0,6/8/2017,0
Location 16,-121.5931,38.075,0,6/9/2017,0.04
Location 16,-121.5931,38.075,0,6/10/2017,0
Location 16,-121.5931,38.075,0,6/11/2017,0
Location 16,-121.5931,38.075,0,6/12/2017,0.18
Location 16,-121.5931,38.075,0,6/13/2017,0
Location 16,-121.5931,38.075,0,6/14/2017,0
Location 16,-121.5931,38.075,0,6/15/2017,0
Location 16,-121.5931,38.075,0,6/16/2017,0
Location 16,-121.5931,38.075,0,6/17/2017,0
Location 16,-121.5931,38.075,0,6/18/2017,0
Location 16,-121.5931,38.075,0,6/19/2017,0
Location 16,-121.5931,38.075,0,6/20/2017,0
Location 16,-121.5931,38.075,0,6/21/2017,0
Location 16,-121.5931,38.075,0,6/22/2017,0
Location 16,-121.5931,38.075,0,6/23/2017,0
Location 16,-121.5931,38.075,0,6/24/2017,0
Location 16,-121.5931,38.075,0,6/25/2017,0
Location 16,-121.5931,38.075,0,6/26/2017,0
Location 16,-121.5931,38.075,0,6/27/2017,0
Location 16,-121.5931,38.075,0,6/28/2017,0
Location 16,-121.5931,38.075,0,6/29/2017,0
Location 16,-121.5931,38.075,0,6/30/2017,0
Location 16,-121.5931,38.075,0,7/1/2017,0
Location 16,-121.5931,38.075,0,7/2/2017,0
Location 16,-121.5931,38.075,0,7/3/2017,0
Location 16,-121.5931,38.075,0,7/4/2017,0
Location 16,-121.5931,38.075,0,7/5/2017,0
Location 16,-121.5931,38.075,0,7/6/2017,0
Location 16,-121.5931,38.075,0,7/7/2017,0
Location 16,-121.5931,38.075,0,7/8/2017,0
Location 16,-121.5931,38.075,0,7/9/2017,0
Location 16,-121.5931,38.075,0,7/10/2017,0
Location 16,-121.5931,38.075,0,7/11/2017,0
Location 16,-121.5931,38.075,0,7/12/2017,0
Location 16,-121.5931,38.075,0,7/13/2017,0
Location 16,-121.5931,38.075,0,7/14/2017,0
Location 16,-121.5931,38.075,0,7/15/2017,0
Location 16,-121.5931,38.075,0,7/16/2017,0
Location 16,-121.5931,38.075,0,7/17/2017,0
Location 16,-121.5931,38.075,0,7/18/2017,0
Location 16,-121.5931,38.075,0,7/19/2017,0
Location 16,-121.5931,38.075,0,7/20/2017,0
Location 16,-121.5931,38.075,0,7/21/2017,0
Location 16,-121.5931,38.075,0,7/22/2017,0
Location 16,-121.5931,38.075,0,7/23/2017,0
Location 16,-121.5931,38.075,0,7/24/2017,0
Location 16,-121.5931,38.075,0,7/25/2017,0
Location 16,-121.5931,38.075,0,7/26/2017,0
Location 16,-121.5931,38.075,0,7/27/2017,0
Location 16,-121.5931,38.075,0,7/28/2017,0
Location 16,-121.5931,38.075,0,7/29/2017,0
Location 16,-121.5931,38.075,0,7/30/2017,0
Location 16,-121.5931,38.075,0,7/31/2017,0
Location 16,-121.5931,38.075,0,8/1/2017,0
Location 16,-121.5931,38.075,0,8/2/2017,0
Location 16,-121.5931,38.075,0,8/3/2017,0
Location 16,-121.5931,38.075,0,8/4/2017,0
Location 16,-121.5931,38.075,0,8/5/2017,0
Location 16,-121.5931,38.075,0,8/6/2017,0
Location 16,-121.5931,38.075,0,8/7/2017,0
Location 16,-121.5931,38.075,0,8/8/2017,0
Location 16,-121.5931,38.075,0,8/9/2017,0
Location 16,-121.5931,38.075,0,8/10/2017,0
Location 16,-121.5931,38.075,0,8/11/2017,0
Location 16,-121.5931,38.075,0,8/12/2017,0
Location 16,-121.5931,38.075,0,8/13/2017,0
Location 16,-121.5931,38.075,0,8/14/2017,0
Location 16,-121.5931,38.075,0,8/15/2017,0
Location 16,-121.5931,38.075,0,8/16/2017,0
Location 16,-121.5931,38.075,0,8/17/2017,0
Location 16,-121.5931,38.075,0,8/18/2017,0
Location 16,-121.5931,38.075,0,8/19/2017,0
Location 16,-121.5931,38.075,0,8/20/2017,0
Location 16,-121.5931,38.075,0,8/21/2017,0
Location 16,-121.5931,38.075,0,8/22/2017,0
Location 16,-121.5931,38.075,0,8/23/2017,0
Location 16,-121.5931,38.075,0,8/24/2017,0
Location 16,-121.5931,38.075,0,8/25/2017,0
Location 16,-121.5931,38.075,0,8/26/2017,0
Location 16,-121.5931,38.075,0,8/27/2017,0
Location 16,-121.5931,38.075,0,8/28/2017,0
Location 16,-121.5931,38.075,0,8/29/2017,0
Location 16,-121.5931,38.075,0,8/30/2017,0
Location 16,-121.5931,38.075,0,8/31/2017,0
Location 16,-121.5931,38.075,0,9/1/2017,0
Location 16,-121.5931,38.075,0,9/2/2017,0
Location 16,-121.5931,38.075,0,9/3/2017,0
Location 16,-121.5931,38.075,0,9/4/2017,0
Location 16,-121.5931,38.075,0,9/5/2017,0
Location 16,-121.5931,38.075,0,9/6/2017,0
Location 16,-121.5931,38.075,0,9/7/2017,0
Location 16,-121.5931,38.075,0,9/8/2017,0
Location 16,-121.5931,38.075,0,9/9/2017,0
Location 16,-121.5931,38.075,0,9/10/2017,0
Location 16,-121.5931,38.075,0,9/11/2017,0
Location 16,-121.5931,38.075,0,9/12/2017,0
Location 16,-121.5931,38.075,0,9/13/2017,0
Location 16,-121.5931,38.075,0,9/14/2017,0
Location 16,-121.5931,38.075,0,9/15/2017,0
Location 16,-121.5931,38.075,0,9/16/2017,0
Location 16,-121.5931,38.075,0,9/17/2017,0
Location 16,-121.5931,38.075,0,9/18/2017,0
Location 16,-121.5931,38.075,0,9/19/2017,0
Location 16,-121.5931,38.075,0,9/20/2017,0
Location 16,-121.5931,38.075,0,9/21/2017,0
Location 16,-121.5931,38.075,0,9/22/2017,0
Location 16,-121.5931,38.075,0,9/23/2017,0
Location 16,-121.5931,38.075,0,9/24/2017,0
Location 16,-121.5931,38.075,0,9/25/2017,0
Location 16,-121.5931,38.075,0,9/26/2017,0
Location 16,-121.5931,38.075,0,9/27/2017,0
Location 16,-121.5931,38.075,0,9/28/2017,0
Location 16,-121.5931,38.075,0,9/29/2017,0
Location 16,-121.5931,38.075,0,9/30/2017,0
,,,,,
Location 17,-121.4931,38.075,0,10/1/2016,0
Location 17,-121.4931,38.075,0,10/2/2016,0
Location 17,-121.4931,38.075,0,10/3/2016,0.01
Location 17,-121.4931,38.075,0,10/4/2016,0
Location 17,-121.4931,38.075,0,10/5/2016,0
Location 17,-121.4931,38.075,0,10/6/2016,0
Location 17,-121.4931,38.075,0,10/7/2016,0
Location 17,-121.4931,38.075,0,10/8/2016,0
Location 17,-121.4931,38.075,0,10/9/2016,0
Location 17,-121.4931,38.075,0,10/10/2016,0
Location 17,-121.4931,38.075,0,10/11/2016,0
Location 17,-121.4931,38.075,0,10/12/2016,0
Location 17,-121.4931,38.075,0,10/13/2016,0
Location 17,-121.4931,38.075,0,10/14/2016,0
Location 17,-121.4931,38.075,0,10/15/2016,0.63
Location 17,-121.4931,38.075,0,10/16/2016,0.46
Location 17,-121.4931,38.075,0,10/17/2016,1.28
Location 17,-121.4931,38.075,0,10/18/2016,0
Location 17,-121.4931,38.075,0,10/19/2016,0
Location 17,-121.4931,38.075,0,10/20/2016,0
Location 17,-121.4931,38.075,0,10/21/2016,0
Location 17,-121.4931,38.075,0,10/22/2016,0
Location 17,-121.4931,38.075,0,10/23/2016,0
Location 17,-121.4931,38.075,0,10/24/2016,0
Location 17,-121.4931,38.075,0,10/25/2016,0.08
Location 17,-121.4931,38.075,0,10/26/2016,0.04
Location 17,-121.4931,38.075,0,10/27/2016,0
Location 17,-121.4931,38.075,0,10/28/2016,0.89
Location 17,-121.4931,38.075,0,10/29/2016,0.29
Location 17,-121.4931,38.075,0,10/30/2016,0
Location 17,-121.4931,38.075,0,10/31/2016,0.31
Location 17,-121.4931,38.075,0,11/1/2016,0.06
Location 17,-121.4931,38.075,0,11/2/2016,0.01
Location 17,-121.4931,38.075,0,11/3/2016,0
Location 17,-121.4931,38.075,0,11/4/2016,0
Location 17,-121.4931,38.075,0,11/5/2016,0
